Subject Number, Block, Trial Number, Dynomometer Response, Duration
16161,NA,ITI,NA,1000
16161,study,1,0,1000
16161,study,study,NA,NA
16161,NA,ITI,NA,1000
16161,study,2,0,1500
16161,study,study,NA,NA
16161,NA,ITI,NA,1000
16161,study,3,0,1000
16161,study,study,NA,NA
16161,NA,ITI,NA,1000
16161,study,4,0,1500
16161,study,study,NA,NA
16161,NA,ITI,NA,1000
16161,study,5,0,1000
16161,study,study,NA,NA
16161,NA,ITI,NA,1000
16161,study,6,0,1500
16161,study,study,NA,NA
16161,NA,ITI,NA,1000
16161,study,7,0,1000
16161,study,study,NA,NA
16161,NA,ITI,NA,1000
16161,study,8,0,1500
16161,study,study,NA,NA
16161,NA,ITI,NA,1000
16161,study,9,0,1000
16161,study,study,NA,NA
16161,NA,ITI,NA,1000
16161,study,10,0,1500
16161,study,study,NA,NA
16161,NA,End of Block,NA,NA
16161,NA,ITI,NA,1000
16161,NA,Break,NA,NA
16161,NA,ITI,NA,1000
16161,NA,ITI,NA,1296
16161,NA,Practice,4,NA
16161,NA,ITI,NA,1551
16161,NA,Practice,3,NA
16161,NA,ITI,NA,1069
16161,NA,Practice,4,NA
16161,NA,ITI,NA,1151
16161,NA,Practice,3,NA
16161,NA,ITI,NA,1367
16161,NA,Practice,3,NA
16161,NA,ITI,NA,1141
16161,NA,Practice,4,NA
16161,NA,ITI,NA,1079
16161,NA,Practice,4,NA
16161,NA,ITI,NA,1912
16161,NA,Practice,4,NA
16161,NA,ITI,NA,1798
16161,NA,Practice,3,NA
16161,NA,ITI,NA,1233
16161,NA,Practice,3,NA
16161,NA,ITI,NA,1761
16161,NA,Practice,4,NA
16161,NA,ITI,NA,1381
16161,NA,Practice,4,NA
16161,NA,ITI,NA,1190
16161,NA,Practice,3,NA
16161,NA,ITI,NA,1755
16161,NA,Practice,3,NA
16161,NA,ITI,NA,1030
16161,NA,Practice,4,NA
16161,NA,ITI,NA,1825
16161,NA,Practice,3,NA
16161,NA,ITI,NA,1626
16161,NA,Practice,4,NA
16161,NA,ITI,NA,1029
16161,NA,Practice,4,NA
16161,NA,ITI,NA,1654
16161,NA,Practice,4,NA
16161,NA,ITI,NA,1508
16161,NA,Practice,3,NA
16161,NA,ITI,NA,1671
16161,NA,Practice,4,NA
16161,NA,ITI,NA,1600
16161,NA,Practice,3,NA
16161,NA,ITI,NA,1954
16161,NA,Practice,4,NA
16161,NA,ITI,NA,1926
16161,NA,Practice,3,NA
16161,NA,ITI,NA,1396
16161,NA,Practice,3,NA
