Subject Number, Block, Trial Number, Dynomometer Response, Duration
10000001,NA,ITI,NA,1000
10000001,study,1,0,1000
10000001,study,study,NA,NA
10000001,NA,ITI,NA,1000
10000001,study,2,0,1500
10000001,study,study,NA,NA
10000001,NA,ITI,NA,1000
10000001,study,3,0,1000
10000001,study,study,NA,NA
10000001,NA,ITI,NA,1000
10000001,study,4,0,1500
10000001,study,study,NA,NA
10000001,NA,ITI,NA,1000
10000001,study,5,0,1000
10000001,study,study,NA,NA
10000001,NA,ITI,NA,1000
10000001,study,6,0,1500
10000001,study,study,NA,NA
10000001,NA,ITI,NA,1000
10000001,study,7,0,1000
10000001,study,study,NA,NA
10000001,NA,ITI,NA,1000
10000001,study,8,0,1500
10000001,study,study,NA,NA
10000001,NA,ITI,NA,1000
10000001,study,9,0,1000
10000001,study,study,NA,NA
10000001,NA,ITI,NA,1000
10000001,study,10,0,1500
10000001,study,study,NA,NA
10000001,NA,End of Block,NA,NA
10000001,NA,ITI,NA,1000
10000001,NA,Break,NA,NA
10000001,NA,ITI,NA,1000
10000001,NA,ITI,NA,1709
10000001,NA,Practice,4,NA
10000001,NA,ITI,NA,1039
10000001,NA,Practice,4,NA
10000001,NA,ITI,NA,1386
10000001,NA,Practice,3,NA
10000001,NA,ITI,NA,1048
10000001,NA,Practice,4,NA
10000001,NA,ITI,NA,1539
10000001,NA,Practice,3,NA
10000001,NA,ITI,NA,1866
10000001,NA,Practice,3,NA
10000001,NA,ITI,NA,1382
10000001,NA,Practice,4,NA
10000001,NA,ITI,NA,1228
10000001,NA,Practice,3,NA
10000001,NA,ITI,NA,1942
10000001,NA,Practice,4,NA
10000001,NA,ITI,NA,1183
10000001,NA,Practice,4,NA
10000001,NA,ITI,NA,1215
10000001,NA,Practice,3,NA
10000001,NA,ITI,NA,1042
10000001,NA,Practice,3,NA
10000001,NA,ITI,NA,1619
10000001,NA,Practice,3,NA
10000001,NA,ITI,NA,1577
10000001,NA,Practice,3,NA
10000001,NA,ITI,NA,1515
10000001,NA,Practice,3,NA
10000001,NA,ITI,NA,1316
10000001,NA,Practice,3,NA
10000001,NA,ITI,NA,1477
10000001,NA,Practice,3,NA
10000001,NA,ITI,NA,1376
10000001,NA,Practice,4,NA
10000001,NA,ITI,NA,1985
10000001,NA,Practice,4,NA
10000001,NA,ITI,NA,1697
10000001,NA,Practice,3,NA
10000001,NA,ITI,NA,1654
10000001,NA,Practice,3,NA
10000001,NA,ITI,NA,1530
10000001,NA,Practice,3,NA
10000001,NA,ITI,NA,1850
10000001,NA,Practice,3,NA
10000001,NA,ITI,NA,1019
10000001,NA,Practice,4,NA
10000001,NA,ITI,NA,1423
10000001,NA,Practice,3,NA
10000001,NA,Break,NA,NA
10000001,NA,ITI,NA,1000
10000001,NA,ITI,NA,1057
10000001,NA,test,4,NA
10000001,NA,ITI,NA,1512
10000001,NA,test,0,NA
10000001,NA,ITI,NA,1150
10000001,NA,test,0,NA
10000001,NA,ITI,NA,1412
10000001,NA,test,0,NA
10000001,NA,ITI,NA,1245
10000001,NA,test,0,NA
10000001,NA,ITI,NA,1384
10000001,NA,test,4,NA
10000001,NA,ITI,NA,1875
10000001,NA,test,0,NA
10000001,NA,ITI,NA,1058
10000001,NA,test,0,NA
10000001,NA,ITI,NA,1274
10000001,NA,test,0,NA
10000001,NA,ITI,NA,1051
10000001,NA,test,4,NA
10000001,NA,ITI,NA,1005
10000001,NA,test,0,NA
10000001,NA,ITI,NA,1676
10000001,NA,test,4,NA
10000001,NA,ITI,NA,1621
10000001,NA,test,4,NA
10000001,NA,ITI,NA,1803
10000001,NA,test,0,NA
10000001,NA,ITI,NA,1333
10000001,NA,test,4,NA
10000001,NA,ITI,NA,1742
10000001,NA,test,4,NA
10000001,NA,ITI,NA,1693
10000001,NA,test,4,NA
10000001,NA,ITI,NA,1994
10000001,NA,test,0,NA
10000001,NA,ITI,NA,1454
10000001,NA,test,0,NA
10000001,NA,ITI,NA,1307
10000001,NA,test,0,NA
10000001,NA,ITI,NA,1189
10000001,NA,test,0,NA
10000001,NA,ITI,NA,1860
10000001,NA,test,0,NA
10000001,NA,ITI,NA,1036
10000001,NA,test,0,NA
10000001,NA,ITI,NA,1492
